31077,2714,1992,4
8556,2483,71317,4
18309,518,76390,5
37862,231,61165,6
11426,1221,67313,5
58005,3870,10993,7
22208,3774,65972,6
4348,2792,8262,4
14429,3037,39504,3
40656,741,65555,0
27284,670,66580,7
12133,175,13225,0
35776,3092,33376,6
47939,2385,31824,5
35201,2422,52189,7
18425,3040,38088,6
55044,414,34341,1
25110,3210,57083,5
22115,481,19693,2
45155,2394,8421,3
46124,3958,54776,0
22433,2839,74261,3
50692,2161,47930,7
21765,1996,48682,1
53491,636,7475,3
24373,2148,72325,3
16263,248,70089,4
49271,2845,49543,1
30753,496,67551,1
22658,2623,56070,7
10546,1134,36502,2
21155,1321,41733,1
34323,3119,62752,1
8222,670,6025,2
35386,2214,41011,5
14474,3286,40359,7
6440,2429,27995,7
15045,3053,15948,5
30995,1158,13810,6
21819,39,21161,7
43622,403,45166,6
40850,286,37191,0
30917,1007,23252,7
44061,3670,69981,4
21164,3605,15255,6
42217,3368,41787,3
37183,1561,79321,0
40944,2131,7582,5
55142,3071,14754,3
11086,1817,19627,0
4879,2766,62933,4
39381,300,22110,0
10398,2857,42108,7
43543,75,19784,7
18291,2467,39128,5
3397,3330,17446,3
51464,2174,8262,7
12724,2556,26880,1
54408,2205,68612,0
6842,300,24194,0
10252,1868,12845,3
7655,2262,34120,7
56180,3054,32685,3
48713,790,29404,5
57292,1539,44845,3
33629,2070,11032,6
5120,878,68866,5
2739,1863,10063,2
901,2793,37617,2
40437,1411,59866,6
20696,815,4631,5
52093,3500,49386,3
4760,804,72105,1
21357,3551,31083,0
14454,3255,70710,4
35975,1603,65302,0
19178,932,14543,3
15640,2798,77468,7
58641,2977,27497,4
30011,236,61879,5
13565,1109,74543,4
58045,3841,49261,3
1431,1873,26467,4
3331,175,38825,5
3269,2593,65266,2
41880,2145,43968,3
18119,277,30016,7
33245,2771,12045,4
22043,855,16444,7
25148,2649,60558,7
28428,1411,19196,3
3209,1823,61508,2
49189,940,67980,5
24612,1014,6995,5
55667,2516,10438,2
55291,515,18471,0
42085,3097,59761,0
48270,1013,5378,5
51937,1656,63341,5
55919,1053,26336,2
47342,2712,72990,7
46153,504,42180,6
8322,2969,29061,3
5376,1643,12766,6
48518,1310,13757,5
51906,3537,66106,4
12724,81,22742,7
25691,3771,69882,5
43014,2583,39846,3
52707,1330,62478,3
53411,1246,23977,6
33752,1561,30571,1
49354,2071,24632,5
51656,3423,7028,4
47602,2076,43771,4
29379,469,11890,3
8269,3703,30605,0
41088,2097,4508,4
16656,3159,59638,5
47098,1895,63179,5
58788,456,35579,4
17658,3910,45461,0
55831,3300,31244,3
35149,3324,25298,3
22193,3666,54899,6
28097,3895,9882,1
14532,3192,25865,0
254,69,32479,5
16507,3850,41761,2
14489,252,20281,4
33107,588,55517,7
56150,3429,33819,0
36287,402,43591,5
4985,3912,42407,0
5191,3190,62130,5
23831,2761,22210,2
1486,2638,57261,4
30920,896,36846,6
36610,811,59402,5
16577,2188,78334,6
18193,2015,8866,4
27069,1677,4890,6
38250,2740,27473,3
23841,2679,14113,5
31739,1792,29003,6
27807,1935,53873,3
37339,2137,4783,7
16663,1217,34913,3
22894,135,68000,5
21563,1899,32382,4
41241,3477,67072,3
31830,960,25767,3
44451,1422,27638,4
54508,401,31315,5
16393,2585,67278,6
38637,879,63121,2
17360,653,14061,4
21885,731,24714,2
51618,3531,67993,5
57942,1254,23996,4
23280,3903,57553,6
13652,2717,18070,1
59516,2552,41919,2
14916,2034,77975,1
36465,914,59962,5
51807,1104,27782,1
8349,3851,59475,4
43244,1015,12648,1
54157,1889,75235,0
47271,2569,61683,3
48741,1256,71675,7
4384,866,19331,1
38941,1613,54362,7
27984,3221,71570,0
45453,857,68505,4
40704,811,62144,0
14200,3630,12449,6
16739,2719,14949,0
18440,3425,52875,6
22802,3646,9914,0
28684,790,42725,4
8996,865,58706,6
41784,2686,4283,3
3228,2966,61471,3
6546,47,67749,3
8511,1549,1357,7
4027,3379,25478,7
16228,2310,66492,5
48274,1082,55189,7
8852,1512,30925,2
31464,3348,2499,4
15970,1780,35023,1
44475,1649,71971,5
18255,2750,10834,0
589,3544,39737,4
13317,3618,46195,4
39470,81,16966,5
818,2233,14936,5
11021,1906,19320,5
20652,1375,45054,1
17077,2987,26824,6
20575,2344,32216,6
50311,3767,2531,6
44354,3749,27604,5
2247,240,11779,5
38761,2973,27496,5
38329,2809,29397,2
19592,2955,40488,5
13466,3451,21051,4
49205,3261,45992,4
18756,3843,56405,7
21620,3671,67062,5
46240,3191,24540,7
13556,1046,630,1
8486,2090,20725,3
42438,831,16027,1
58314,2208,60101,6
18256,3033,55998,2
53326,1883,32556,1
25175,3700,30316,7
45997,864,30425,2
56709,829,27954,4
40556,3527,25751,3
3863,2530,11964,1
38989,2151,67292,4
1263,1811,38688,6
28290,3913,5267,1
5368,1878,30050,6
52169,2439,47789,6
22606,2120,16864,2
24710,764,75280,1
56402,553,68567,5
41095,952,60867,3
18212,1904,65705,2
48832,3499,79078,7
12032,3459,254,4
7240,2605,39486,1
382,540,61730,1
43979,925,41012,7
10280,38,67184,7
48486,1532,59956,4
53085,63,40781,2
52020,3014,55826,7
36445,1675,60202,6
21139,1079,16600,7
18890,2534,59854,7
23846,3645,13818,5
12305,2176,45212,5
8626,3589,36315,6
49627,132,2026,1
38297,2673,32735,0
29190,1128,6144,4
8608,455,52715,2
34684,3975,39101,0
27425,2568,56840,6
44871,2243,32992,3
47713,1642,21210,0
40552,902,22877,4
59059,2577,53158,6
56804,1640,76357,5
36495,1617,66973,0
36604,2152,38106,2
43568,528,55018,7
30473,2622,63943,1
606,836,53122,1
37652,3249,38577,2
21940,1168,16924,5
13669,1476,48107,5
41032,82,43061,5
44303,1156,13428,0
25717,560,47270,1
41916,2887,74216,0
9630,2848,18062,6
23166,2845,66304,0
56674,966,76605,6
32334,882,52782,1
41229,1967,44347,2
45184,1320,45871,3
38294,1373,19931,6
21105,1671,77252,5
50752,1590,6921,2
37570,2749,37458,6
376,1808,42420,6
59104,1701,45963,4
3319,2815,54456,1
33124,3495,42436,0
38932,2324,1146,2
54217,2383,47630,6
46738,3450,6396,2
26395,197,8356,4
44845,594,52268,0
29041,1268,29462,7
52790,3007,16071,6
31232,2990,14904,3
14964,802,31329,3
19243,1204,44958,4
14403,291,18481,6
33960,1922,8510,5
5447,2290,30290,3
48857,2672,48292,2
37889,2094,63675,4
36081,1424,74162,7
59696,2305,16000,2
28022,2685,44217,3
44581,2380,42146,3
50458,2625,73104,2
23171,354,55956,6
6292,3857,52223,1
12505,97,22950,1
48423,3358,39380,2
6902,3346,22834,4
26680,719,34884,5
16725,3488,62871,5
42403,141,68869,4
47556,3430,51682,6
56321,3667,19463,7
15810,2065,55103,3
35530,3257,32652,6
28604,497,38639,1
53352,1641,39125,7
1951,1402,48100,5
37301,3541,34772,0
48656,3062,75690,1
32094,2210,32067,1
11468,1489,52313,2
13166,552,61871,3
22160,2232,46105,2
38832,3295,1420,6
29288,2598,75257,2
56454,1368,66846,0
1645,3368,39907,4
47276,1247,15692,3
8160,828,18214,4
19322,1527,69210,3
48122,1449,13568,7
45006,2534,28809,2
36133,455,7403,4
14351,3887,57947,0
810,2709,22002,5
1169,2769,2088,7
40991,1687,46448,2
58466,3701,35907,4
40526,3129,44381,4
14412,376,48877,0
58472,136,19805,1
4023,2975,58526,3
39227,961,13761,4
51459,2807,5237,6
17528,1791,72474,2
46642,1372,7488,0
43749,591,13727,3
49348,714,13123,2
33147,3229,50168,4
29259,3991,23480,0
47641,3918,44283,0
35434,2583,4765,6
48709,957,67183,0
24145,924,45542,5
868,1135,34562,0
2289,1385,32523,5
6810,3610,24808,5
16905,2499,34495,5
32745,1845,33322,4
54649,3887,67831,6
37805,2475,32233,1
14391,2477,33036,5
33209,435,31575,6
37103,3127,11684,3
34028,2623,45820,2
27105,3192,6748,5
28401,1703,40753,6
42045,3623,68583,7
47387,2944,61372,1
14423,3108,47733,7
41222,1251,17570,6
32470,551,59321,7
509,2888,28534,7
56891,635,43653,2
4919,1777,18049,1
54057,1606,66305,3
31975,2171,54663,2
10686,3650,3380,1
3452,3174,50853,6
55177,3504,3021,0
23779,3187,16068,4
14523,89,21958,5
9028,499,56450,4
19030,785,70836,1
31785,1667,76780,5
47638,269,46918,3
27178,3005,50156,1
41641,228,3443,3
39140,3502,6902,5
16603,2068,11879,5
47028,2844,70148,1
52755,3844,33636,4
31829,3411,54913,0
36737,452,33594,2
56142,998,45080,2
6614,3623,24254,2
54264,646,76995,2
55936,1642,75572,7
48351,826,21335,2
32800,1666,58959,6
57480,2394,21184,6
40912,3671,70458,0
52234,1890,38387,0
27601,3434,62477,2
32934,1598,21258,3
6257,2004,59048,1
19461,1364,12050,1
22746,3521,20628,6
50653,2952,14638,4
24652,836,45795,1
6676,328,2245,1
38547,171,68716,3
59622,1980,3643,0
39971,1375,22773,3
4713,3945,54512,3
59741,2138,58220,1
42711,3771,54272,4
55185,3999,2782,4
21394,3996,41694,7
10243,2151,54666,4
35955,2770,10039,6
54918,2121,31700,1
13044,708,38673,0
28524,2082,41823,7
52043,679,20820,6
52198,2192,12219,7
49431,1383,40145,7
55582,709,28372,1
22460,3576,31194,0
51699,1095,77146,6
48886,1791,69309,0
11585,3128,30376,6
49554,1030,62059,7
42937,1638,35065,6
44862,1222,3153,0
491,1717,35278,2
20714,3055,7961,7
15858,1063,49929,7
39198,2744,2433,5
47670,3311,37389,7
8479,980,71405,1
38768,2137,55202,6
52109,856,47624,2
37645,3333,45463,2
59682,2864,70135,3
11123,1012,56002,7
5499,557,78052,0
33309,1358,54610,6
38152,1770,3265,3
48044,421,28213,7
55165,1490,15213,1
14077,191,34930,4
15956,1544,709,4
30554,1546,3149,4
3753,3847,11481,3
38447,3375,55,4
38315,3436,9182,2
50089,3847,35226,1
22224,3550,13862,5
43060,111,65907,4
29528,3877,19604,7
56861,793,78463,1
8223,2722,75374,4
20846,901,60297,2
52551,3419,29303,3
476,2087,42338,4
49544,1900,6420,1
40053,250,28398,7
19748,1990,8588,3
57723,1137,18345,6
55131,3646,64936,1
50218,871,41470,0
29684,2890,9773,4
19590,2824,2884,6
55976,809,30140,5
1897,2766,15298,3
13307,376,64436,6
46910,2378,7534,4
20723,2324,79702,2
38306,661,64607,3
2797,3604,44238,4
34196,1820,34948,4
51756,3525,52699,4
29314,2418,62262,0
35881,1141,62421,3
38722,1995,17943,5
51538,2263,2265,0
3013,509,60120,1
28425,3278,79152,7
14669,753,78456,0
24007,2527,31296,4
47640,1697,12247,2
6932,773,61034,5
29084,1887,64002,0
20528,1775,67254,7
41763,3723,60198,6
416,120,62222,4
52901,2220,77022,2
6349,1339,14198,1
57500,2449,16808,2
78,405,36187,2
19200,213,19127,4
20878,3315,37528,0
40559,1594,79817,6
20455,237,38217,4
27171,3596,45580,1
821,642,58067,3
490,779,24167,7
18561,3135,4918,3
23385,1583,16932,5
56585,2793,34018,1
50935,953,63284,5
6844,3772,52564,3
29329,127,13044,4
55196,1382,68338,5
21976,1630,9628,5
57393,2711,51614,0
55874,3822,51545,2
4998,2860,71297,6
31529,5,29827,4
58153,2875,38003,4
19931,2896,6661,3
1601,3006,36475,3
29789,3231,19892,6
40527,300,10061,2
3087,2267,5634,3
42718,3405,42086,2
23242,3403,7112,4
46235,2202,36322,3
45340,1674,76016,5
12038,353,32011,0
27556,2054,69298,5
44961,3125,26930,1
55887,2054,5626,4
31391,3733,3972,4
9754,6,14892,1
16378,3238,12592,7
12886,1357,9425,5
30113,1252,19486,1
15866,3321,22182,2
10625,1332,75103,3
55196,875,34145,7
18778,3723,42557,1
16348,1313,70368,4
57370,3342,35874,3
2812,3419,3903,4
47936,3361,59468,1
39605,3520,15593,6
31369,878,24388,7
50615,1955,31577,1
34076,2123,51085,6
54819,3469,78197,4
57976,2262,57849,2
45132,915,6642,0
15156,960,41944,3
6294,2786,72227,5
34888,3643,48397,4
37314,327,59259,2
37066,998,63867,0
38333,2999,75928,3
26341,1789,53354,4
15138,130,790,1
13790,467,728,5
22433,2132,22544,4
46476,2773,79282,1
446,67,58418,1
44556,1596,24168,3
8711,3509,23035,2
56030,2499,44956,2
9225,1076,69256,2
58014,2069,58264,4
12194,2553,43478,6
55773,3316,69413,6
37696,3128,40513,6
31314,1367,48195,6
38958,2484,26118,0
58296,2118,3086,7
49567,271,79065,4
47933,1089,78205,3
54345,911,21661,3
12672,1452,12998,7
46525,2160,62586,3
46048,2571,3275,1
2189,469,30308,4
16428,2499,53288,4
48172,2490,25229,6
4457,2560,62742,7
10170,75,72070,3
55423,3728,21097,2
9900,3647,79143,6
40436,3373,62782,5
45883,251,3776,6
36412,266,78785,5
53358,3803,68543,0
59640,2264,37045,7
17219,3035,36915,3
45422,508,60257,6
10496,3857,31473,6
24886,3971,58517,5
38508,1011,28012,7
58851,668,25540,5
43735,181,38288,5
44335,657,33798,2
31587,1889,58688,3
29812,1298,71444,6
25772,206,46632,7
39949,277,16448,4
20951,2084,55687,5
31524,3069,956,4
52475,3371,64320,2
37815,3574,43577,6
32990,3318,16802,1
44354,1437,39750,3
27622,73,22618,2
11793,3016,24109,0
14165,3015,38205,2
13315,2453,66413,4
50712,361,23578,1
56881,2193,30608,2
55604,3490,51808,5
47679,3349,19333,0
48785,1176,30563,6
56713,3226,60787,7
455,958,78201,5
43018,3290,74653,5
9669,797,2563,2
22854,379,57276,6
45755,2234,6512,2
49840,3868,49489,2
48562,1375,1486,5
18298,1501,10643,0
23411,2708,4764,3
21941,257,49594,6
33902,3822,10111,1
10069,1925,44802,1
32099,6,60674,1
47170,2376,23408,1
27365,3774,78712,4
23801,1850,13877,3
30066,194,29657,1
29728,2907,68901,4
18914,209,73258,5
8104,3317,73876,1
23086,3223,72865,0
40922,2424,59626,1
23609,2820,70446,7
35534,3965,60832,0
7813,545,59388,5
37388,1888,11073,4
56501,663,30316,3
56318,415,39309,5
2875,220,43048,5
48166,1193,56687,1
20350,385,31353,4
28256,3705,20184,4
43101,3348,21317,4
50900,1558,44607,1
46401,893,69609,0
32447,2807,72550,4
23036,3501,60298,4
43103,2655,75936,3
21568,3633,34032,1
4792,295,78444,7
43359,3537,23027,7
39322,1333,24792,1
29734,798,49942,4
53764,2886,4171,6
41220,2263,35589,1
37015,3451,78843,4
56416,1160,41691,0
7594,1536,30216,3
2254,2732,31636,3
29770,2224,53857,1
50913,1954,73011,1
37939,3569,25109,6
31307,2367,66186,2
6126,2488,39928,6
41739,274,44028,2
30034,3417,74511,5
19293,2271,27297,6
44091,3772,15301,2
46154,766,12987,2
54906,3121,56794,6
43708,3153,74293,5
12753,1028,46864,4
56131,2463,20316,1
40158,2322,49484,3
44360,607,32434,2
46554,3796,26016,6
46471,1946,77286,0
52212,3808,12225,2
33284,110,40375,1
34339,2440,72010,1
48247,3794,74614,3
11277,3585,28333,2
1809,3435,56013,2
49798,185,20227,3
35592,3902,63875,5
20775,1155,72823,6
30842,2249,75208,1
34165,381,6134,0
3160,1414,8238,0
2670,2098,7824,0
4764,3440,39721,4
286,3032,30454,0
41677,634,5162,6
41345,2167,46456,4
37381,511,16889,1
35705,3750,65367,0
50241,3925,26285,3
29005,3682,44660,6
12323,3079,10882,2
18027,304,67776,4
55723,1348,52786,5
26123,1814,66613,7
14802,3611,1147,0
13930,3749,124,7
7940,614,41003,0
19953,1182,17021,7
18877,2793,47603,2
30597,3592,19240,5
20108,308,79226,5
36284,1890,956,4
9881,2928,22252,0
30871,732,57852,0
40345,3433,34360,1
55044,465,5360,5
31063,550,40244,3
31110,565,42966,4
33005,330,7432,6
14089,3687,54979,4
14608,150,44719,4
59645,2937,2818,2
49397,3218,46360,6
40460,3891,61857,3
36686,110,37924,4
23759,1394,3107,6
58457,1024,53544,3
49250,333,45690,3
19698,2164,69164,5
3481,2563,7074,1
44418,1809,55187,6
39417,2506,55644,7
30131,2390,20569,3
20489,3395,67706,2
42707,3138,22857,6
54878,3170,5610,5
1632,546,59363,4
844,3302,58438,1
54917,397,11670,2
56234,2453,34528,7
18013,432,34676,2
41750,312,65542,5
7614,3041,43335,2
24652,3273,16569,6
43162,3006,73157,6
19166,661,35677,4
29296,1523,48576,6
57589,1361,78250,3
44536,1523,15176,7
44401,1970,25565,1
9851,3998,78379,2
36120,2424,38016,3
57215,422,49290,2
27414,3300,13380,2
18074,1218,22314,4
2244,476,38982,5
9196,2154,40846,2
2725,2037,67785,6
33663,1505,23901,0
16133,1333,8763,3
8821,3393,26721,1
35617,3134,74975,2
58451,693,66081,1
40632,3855,76983,0
57309,3812,48307,5
58786,2519,67644,6
59619,1580,31001,7
25222,2061,36577,2
41600,83,63688,5
48171,1254,52692,6
8032,3447,56821,1
19253,3007,16214,7
57839,764,69517,7
10820,1253,76271,6
9109,2304,36642,2
51275,1419,31911,5
55988,2429,50251,1
39234,486,76532,7
4402,2816,3059,2
37220,1022,33306,5
14656,1883,12485,0
2238,3219,33804,4
59811,2473,33637,1
17073,1279,40498,0
29602,1297,7607,4
2034,3278,9181,7
58678,3295,47759,5
30433,1370,24478,2
32094,684,1502,7
35848,19,11251,7
17676,1570,35913,1
10499,2642,78037,5
14880,2632,39370,0
12326,1454,35721,2
21414,2231,48304,5
43500,1897,11168,4
24567,1224,37029,0
3370,2293,23,3
56311,2541,182,4
8543,2535,70266,7
36350,2377,72307,1
9237,2516,6150,2
10987,1467,44745,3
5968,2960,30244,0
30943,732,71961,3
17220,2885,49453,2
53594,3329,20555,6
50064,2333,77977,2
46562,2443,66829,5
13636,1864,69680,4
18975,3239,31550,4
3613,3515,63482,5
46730,32,7417,6
47888,2165,16325,6
24266,1235,70287,7
55178,3609,50485,1
46630,210,12101,5
21164,3577,71494,0
3596,982,74130,3
23804,68,70970,5
4618,354,69175,3
59757,1567,21171,2
28862,964,62982,1
26519,3088,47047,5
42236,3873,24506,2
7127,2715,78818,6
45269,3139,42331,0
32228,3770,58338,4
15784,3540,21816,0
21964,1419,45234,0
53683,1330,17790,7
24632,3672,55716,7
50974,764,69143,3
37137,1628,11769,4
53789,1796,20509,5
55877,413,50846,1
2635,2589,59375,4
56598,792,33092,2
7375,3155,24962,6
5345,3044,42141,2
28837,3256,53910,0
19499,958,63970,6
29995,2687,24464,6
20163,3836,62349,5
49589,2163,60778,1
3596,3276,79966,3
56774,901,34762,4
30287,925,22085,2
38181,3261,1493,3
38868,914,52942,1
41201,448,2518,3
18269,2053,32227,2
13470,1885,70159,7
44259,1995,41406,0
21162,193,4244,0
33330,2213,61452,1
23676,306,24641,7
44122,1400,23348,5
11508,2641,35423,6
45021,3567,66305,7
8267,3476,35876,6
31542,2768,47547,0
10061,525,70338,6
48227,3469,10925,4
27823,2375,65011,4
24093,37,48410,3
39919,3600,47579,1
45882,3338,34287,7
9566,1971,10590,3
32506,549,74316,6
47128,3708,39041,2
33661,1998,62083,0
46505,1258,40147,2
9109,1305,14906,0
9576,3021,28509,1
9257,1617,4851,6
19466,504,55910,5
50882,2927,36475,2
56284,3910,76662,6
16637,734,10423,3
54756,2179,38393,2
52860,2122,9043,0
49804,2174,49638,5
9627,1224,52568,0
9024,505,5556,3
39204,609,51285,0
9757,2704,27422,6
54529,2962,11721,4
13011,2166,67638,4
7586,432,72204,3
8266,3866,34504,3
43690,2931,20472,3
25739,1378,3389,7
55557,2906,76682,5
1508,2245,53056,1
22264,1661,45791,2
21095,1064,62473,3
21191,1796,3106,2
44454,976,50087,0
22414,19,65325,5
20597,2068,78839,0
224,189,79387,0
35393,3118,62507,4
35366,2655,2067,7
722,1483,23770,7
5025,3966,42948,6
28358,1539,78347,6
11500,1107,4835,5
3592,909,7300,3
7188,3195,55706,0
54649,67,49732,0
3545,3228,16230,4
21360,471,37434,5
46904,3858,43179,4
49192,1481,702,0
10387,1268,68882,7
10032,3604,10120,2
16851,311,72628,5
54062,656,58813,3
44769,930,22326,3
35300,3996,75933,7
24938,2657,52274,2
18825,3703,69008,0
52239,83,72024,1
35299,1909,16592,1
48001,2158,78572,6
29770,2190,39470,0
55695,1848,64611,6
20859,2895,50466,1
45524,2091,64133,3
45728,382,34102,1
45772,3100,74305,6
37017,2342,6407,1
42702,1156,68182,1
12386,2537,24586,4
46414,2752,78001,4
55335,8,64796,2
16553,482,13360,3
54981,256,55494,3
35158,2269,44160,6
52095,1043,16425,0
15424,3153,45981,3
37827,507,27207,1
55805,2509,60665,3
52611,2015,47536,1
53789,2647,2393,5
28079,2505,6485,5
52619,1374,33979,2
15773,1708,67591,5
57079,1822,65140,4
29916,3090,48542,7
55551,5,56698,0
2811,2259,66963,7
31133,1491,3803,5
15913,612,12426,4
29893,3807,10974,4
20825,2357,67457,4
3497,2184,55316,5
31684,3876,32878,5
761,340,57781,6
36522,483,40222,0
11298,3059,23555,5
15623,2285,3540,7
17604,2107,30200,1
6195,2642,65123,1
19092,1929,792,1
49298,260,56993,6
46164,1691,49085,6
11286,2255,49317,2
25101,1268,62919,3
34834,1640,45888,7
28482,1984,63853,3
32609,1680,34490,4
116,3968,44908,3
31066,2983,36554,6
52638,113,41658,4
54721,2136,39012,7
29964,326,61652,7
35818,2984,46341,3
6783,2519,53417,4
25160,2463,51487,2
9656,826,32800,4
54667,3945,48050,3
31682,3862,23635,5
5023,3167,1407,7
40948,3915,12720,7
32496,924,22573,1
25523,1444,6211,1
26923,3068,36560,7
35416,1673,77062,3
13754,2579,45057,0
5602,530,49892,1
12030,3472,4704,2
12421,1123,11764,3
8825,574,7918,1
19077,1758,3536,1
27249,1492,8470,4
33806,3716,22358,0
5754,1917,27437,7
48493,881,27661,0
55376,3088,2724,3
48059,2944,4990,6
50084,824,21640,3
13315,3391,13188,0
48646,246,78256,2
24045,3246,73816,0
587,3164,57364,7
10977,954,55575,1
1910,300,67665,4
21304,1257,13871,5
29673,2213,39648,2
12888,177,66250,1
30270,412,1718,2
22941,305,20262,7
47319,396,18023,4
26737,576,79350,5
10052,1821,72402,0
21563,2463,64928,2
28450,365,63617,0
27729,2655,6630,4
16881,1959,76285,5
38851,1775,58597,5
32735,2144,59063,0
57113,3216,28559,1
21131,3226,43526,5
17445,2665,9588,6
27053,667,56014,3
40416,166,30617,2
22952,2983,7128,2
52354,670,62196,0
13877,2054,36430,0
45643,205,23881,1
21749,2016,18969,7
37238,436,66868,4
19848,1325,1996,3
504,2508,73275,3
25161,1389,13712,6
48654,456,60316,5
17425,1555,42225,3
36140,2616,76337,7
6305,1902,38832,0
13574,2093,65026,4
59629,3731,49360,5
5323,3865,28137,3
4934,2009,76594,7
19427,1181,76965,3
33565,2735,19402,5
36422,735,57937,0
3266,3007,39307,0
52829,2825,51014,7
38371,1343,10654,4
13270,348,24938,6
56818,1943,9443,5
55403,2687,16171,1
32761,3082,64139,5
24631,3782,700,6
48344,37,42875,5
19733,1789,48058,7
48242,1782,62982,6
30060,763,47472,2
59177,792,35491,2
15493,1454,50659,3
18550,2638,59603,3
31436,2161,38709,5
457,3134,26060,7
45262,843,23589,4
6980,2937,61585,1
18512,3331,55453,6
16036,2260,76362,3
13368,1414,70689,4
32596,2301,112,5
39715,181,19340,6
54611,224,24144,3
57692,1011,73497,7
21511,3119,32754,2
32843,345,25620,5
33990,2134,54486,5
13764,2189,13153,4
5520,2585,34427,4
35591,3220,4409,5
7170,2063,10512,1
27184,1570,65796,2
34110,264,61531,7
30432,1133,66614,6
18024,3132,38932,7
18388,3678,23334,0
21516,2253,6239,7
8878,3784,58075,3
30987,1251,34459,2
37495,3507,49590,3
43901,3590,20572,4
36748,3284,70640,6
38376,1347,69688,1
13945,29,74183,5
23836,316,49716,4
19260,3066,49435,3
52270,3231,38710,2
23890,3902,70184,6
38704,2570,20129,0
4999,3865,24156,4
877,536,39501,2
25373,2134,9172,0
29555,229,25187,3
34545,3478,8151,5
4477,3972,61087,2
6917,115,45542,4
52639,3865,78995,6
33812,2573,53304,2
1888,3422,21654,3
35568,3990,45468,2
52066,2142,61630,7
44677,2285,51604,3
18427,1101,2074,6
44317,4,30577,2
47788,1426,22356,0
27790,2911,12522,7
59518,255,28639,2
25978,152,50496,3
12410,3132,41269,2
44314,3158,26178,4
16031,240,9624,5
17590,2981,61352,4
22174,2063,77736,2
1228,537,56724,5
54709,2009,11827,5
48242,1103,49190,0
49643,3158,40189,2
41163,1218,15648,7
47247,2314,55881,7
58826,863,5477,0
9693,753,74831,0
1158,1452,20822,6
11115,3685,34162,0
52975,2182,76542,7
5137,411,36951,7
46798,1096,4328,5
29805,178,3361,1
15668,2448,3758,6
30412,738,56046,2
58903,2172,12960,6
42269,3577,71025,0
34934,1734,61764,2
14437,1140,49747,5
41548,891,33124,3
23317,564,66711,7
26318,812,39657,3
12310,457,52774,2
22454,1249,23452,2
6846,983,60442,1
24680,1982,60971,6
10487,62,64833,3
53498,3194,43925,0
3291,2863,64201,3
44394,1781,62331,2
14266,3518,14603,1
15512,3488,6076,1
353,3309,64047,0
30442,1261,31990,2
19775,2514,43674,1
12718,2950,37227,1
57584,125,6278,3
37787,3660,6823,4
16615,2577,19157,6
25800,3451,28341,7
45157,2431,22053,4
17334,721,29679,7
36948,3785,63408,0
42189,1186,65885,0
24760,1316,58416,5
8949,1736,1963,2
39786,221,32511,2
45792,1713,10592,5
30672,2829,39927,0
19081,2581,34058,3
21238,127,26583,0
47809,2588,31006,2
11760,547,59741,4
59182,325,66058,3
27462,3476,38374,6
49963,1554,4958,7
9025,486,68162,5
12154,1643,46013,2
37832,3308,76990,2
7126,2264,961,0
56840,822,67040,3
7358,1508,70431,2
48200,822,13654,1
7007,572,1407,2
46333,2377,24827,1
16441,539,63404,0
7292,2246,47753,4
21700,3351,21606,2
7273,2268,61724,1
197,772,67412,3
53658,1809,57490,3
13887,582,10653,0
38224,764,6274,0
41950,1005,17030,5
25971,934,14681,6
41758,3834,5276,5
58472,949,14657,2
24919,1859,26967,3
51719,3246,15288,4
59325,2489,9342,7
16816,2546,78947,4
59526,2469,57746,1
10084,1828,9429,5
57987,710,52089,0
20311,1824,68937,3
15324,625,64055,3
46459,232,12701,0
49981,3134,51353,6
59035,2004,12726,7
11844,2021,42122,7
54439,1003,21477,4
43344,2007,74121,4
41327,1131,75730,2
14567,1812,62306,2
31799,1173,40851,4
12024,3777,62050,4
47957,789,57033,7
25391,510,13872,6
54126,727,15053,4
49855,1334,13379,3
13185,1307,32485,7
33169,2276,56725,1
27296,1647,30658,2
41961,2666,47058,7
15412,2976,7651,0
41276,2291,50649,2
49040,3244,70273,5
32730,1251,45635,1
43644,2304,23552,6
41319,2450,25544,0
59524,3390,7031,7
19480,3078,73227,6
27035,3822,44653,3
10939,447,77021,7
5039,2270,51888,7
18275,149,40235,1
18881,790,15052,1
16937,2149,2536,4
9695,2113,8668,0
3648,3846,23611,4
15590,1135,71895,5
58698,3850,57122,0
16508,654,27232,2
59053,3323,68506,2
57167,1418,28567,0
6494,288,56771,3
35904,1732,10501,4
19120,3158,64704,1
54682,1637,75034,3
19527,1304,69857,0
10777,3504,56355,2
7024,334,11912,3
25518,620,17156,2
11777,1824,66758,4
55737,1979,21908,3
54786,808,69039,0
22690,382,38116,2
16880,931,79588,1
24300,48,68163,7
29978,3913,41631,2
35367,1321,12279,3
53303,2329,4044,4
24900,656,60196,3
16753,2849,17781,2
7281,434,18483,5
13198,3168,60707,0
15632,582,17183,4
34648,708,13861,0
11286,2665,14289,7
17399,1769,38603,0
40737,3692,27710,0
22348,2753,15434,6
35700,3700,3800,5
35743,1106,60459,5
18391,2687,60629,2
34860,941,12776,1
47777,3901,76823,4
30140,2098,16315,2
15765,3261,68927,0
27763,1669,62899,1
36889,1172,9783,5
21083,2336,34661,3
26015,2547,56913,5
7719,2753,65297,7
14323,1032,55321,4
40180,3708,22364,1
43640,1126,79250,2
3345,1521,38395,5
43180,2832,54134,5
