14156,1287,1033
14157,22777,1596
14158,29338,1108
14159,55171,2665
14160,13918,1224
14161,49344,3445
14162,50781,142
14163,23666,3986
14164,48134,1544
14165,34332,3674
14166,50053,3539
14167,10801,453
14168,50915,2923
14169,28721,2366
14170,39056,2084
14171,48418,672
14172,11449,2000
14173,8970,296
14174,34820,1028
14175,37018,2164
14176,14777,1996
14177,17209,340
14178,51220,1146
14179,29165,2116
14180,25779,1965
14181,24979,431
14182,10696,1777
14183,33937,2652
14184,9128,3534
14185,46199,2266
14186,16219,2486
14187,5132,1805
14188,34153,2320
14189,58746,3347
14190,35800,2473
14191,34628,756
14192,58164,204
14193,35117,2795
14194,58992,151
14195,44958,1890
14196,42837,3986
14197,51575,690
14198,25129,138
14199,51001,1111
14200,19423,3376
14201,58419,936
14202,48175,3659
14203,59460,3234
14204,50645,3668
14205,18288,7
14206,35266,2667
14207,52305,1610
14208,34773,3457
14209,52159,2025
14210,55882,3798
14211,27770,2635
14212,54706,312
14213,37773,181
14214,2934,1898
14215,45933,2441
14216,11819,2282
14217,758,3968
14218,32854,1546
14219,25840,2104
14220,13447,3836
14221,56612,1362
14222,52477,697
14223,32873,2756
14224,8522,14
14225,43353,792
14226,42276,107
14227,48662,1677
14228,49634,2556
14229,25383,1153
14230,30669,1497
14231,16163,1114
14232,59012,2120
14233,47348,1661
14234,17594,2271
14235,10176,3262
14236,37587,3401
14237,3105,1205
14238,58468,2861
14239,636,1713
14240,6356,430
14241,21418,2438
14242,1004,3784
14243,53677,3040
14244,14148,2229
14245,24144,2605
14246,11503,2190
14247,17227,3841
14248,57624,861
14249,8753,2719
14250,48957,760
14251,13148,1771
14252,59866,2579
14253,20709,1013
14254,14655,3237
14255,1566,3421
14256,37625,3381
14257,11341,1595
14258,23422,2228
14259,54926,1604
14260,51875,1771
14261,59032,1826
14262,17216,3648
14263,52677,524
14264,43831,2730
14265,44365,1960
14266,46262,2911
14267,17565,528
14268,31486,719
14269,5633,3692
14270,24526,3118
14271,20086,3741
14272,43959,1558
14273,56217,544
14274,57995,1383
14275,20130,2959
14276,19794,2066
14277,16140,688
14278,56444,1097
14279,19926,2749
14280,38126,3027
14281,33292,2082
14282,57579,740
14283,41235,1278
14284,42642,734
14285,7715,3053
14286,54219,143
14287,46365,71
14288,19422,2770
14289,30174,733
14290,35097,783
14291,17313,3613
14292,38811,3772
14293,29076,3642
14294,15724,2517
14295,28844,3698
14296,31722,734
14297,37735,3388
14298,54292,711
14299,45858,3158
14300,35541,1735
14301,51250,2215
14302,51951,1762
14303,43072,2843
14304,24303,3545
14305,361,2619
14306,27383,427
14307,7993,3403
14308,10981,1821
14309,34211,3807
14310,50969,2412
14311,51616,1381
14312,34800,3826
14313,32333,1239
14314,7571,3973
14315,38300,342
14316,39790,2282
14317,20995,1577
14318,31083,876
14319,27749,1080
14320,35109,901
14321,15260,2626
14322,44374,324
14323,11468,671
14324,12807,3994
14325,6396,1494
14326,12092,1635
14327,20402,516
14328,26713,1834
14329,7346,228
14330,45986,2527
14331,20946,3099
14332,24150,418
14333,22808,3409
14334,47830,2826
14335,41439,1781
14336,400,866
14337,793,46
14338,26372,2690
14339,55066,998
14340,38398,1166
14341,50695,2736
14342,21781,1148
14343,31185,1647
14344,15483,1008
14345,50222,3303
14346,25586,1969
14347,1326,403
14348,38803,761
14349,2558,1339
14350,31636,351
14351,9602,3502
14352,10617,3391
14353,55514,429
14354,57322,1913
14355,46797,3639
14356,59767,254
14357,22479,2087
14358,48736,3524
14359,15704,1214
14360,7049,3387
14361,57109,583
14362,38642,2269
14363,49258,2101
14364,45045,2460
14365,46052,402
14366,10637,3700
14367,40965,1737
14368,9520,2231
14369,50238,3046
14370,54337,635
14371,7225,1216
14372,26054,2418
14373,56266,3740
14374,509,197
14375,2017,1144
14376,37623,511
14377,30008,2240
14378,34907,243
14379,59098,3914
14380,15018,3409
14381,19599,1307
14382,42631,719
14383,58885,3001
14384,6076,3393
14385,55807,966
14386,54294,2161
14387,189,3847
14388,38741,3914
14389,35664,753
14390,41850,1700
14391,26629,3176
14392,14737,1398
14393,6486,407
14394,19449,2623
14395,1328,2970
14396,5719,1544
14397,10016,203
14398,2326,3239
14399,2664,964
14400,4449,1635
14401,49408,1156
14402,19760,1762
14403,1954,365
14404,53102,3886
14405,56546,2457
14406,27795,1429
14407,18691,1411
14408,28135,1505
14409,59368,2365
14410,46975,761
14411,16137,3334
14412,52625,467
14413,34044,3848
14414,22825,3288
14415,30482,1887
14416,44337,810
14417,57242,614
14418,56138,2606
14419,3143,3467
14420,7482,43
14421,36812,1021
14422,1299,3981
14423,51133,2546
14424,13780,3431
14425,47184,3137
14426,54131,1631
14427,34319,1744
14428,34998,3968
14429,17520,3429
14430,54212,1728
14431,27232,3241
14432,44136,1548
14433,7591,236
14434,26823,474
14435,47464,1414
14436,38451,2254
14437,43619,3197
14438,23177,10
14439,30349,1818
14440,28583,1122
14441,30952,2103
14442,53014,1150
14443,34549,602
14444,56402,835
14445,57123,27
14446,29360,487
14447,44490,3795
14448,4603,47
14449,27143,178
14450,19674,2035
14451,49251,1218
14452,42211,791
14453,49359,0
14454,46161,1417
14455,20390,722
14456,12735,583
14457,49959,2484
14458,38475,928
14459,10383,672
14460,41386,1386
14461,13302,3172
14462,6697,792
14463,33089,3945
14464,20271,1870
14465,51750,2024
14466,3101,1650
14467,17532,2265
14468,26981,3807
14469,49646,2461
14470,38850,1207
14471,28564,775
14472,41227,938
14473,7249,457
14474,37918,399
14475,52264,2448
14476,9450,3436
14477,24234,1341
14478,32709,2769
14479,50915,3966
14480,24266,1672
14481,37999,1232
14482,19538,438
14483,45701,3851
14484,8751,2472
14485,46087,3227
14486,22017,1270
14487,12858,2695
14488,58897,3840
14489,59078,3495
14490,18458,1830
14491,7699,3073
14492,49448,2841
14493,41542,3396
14494,37075,927
14495,17860,3767
14496,23944,389
14497,26178,655
14498,49793,377
14499,7029,3619
14500,48019,1919
14501,50559,350
14502,22851,3799
14503,22747,908
14504,35250,1399
14505,2693,1537
14506,25246,2010
14507,29711,2665
14508,53089,1799
14509,46898,1097
14510,18444,2539
14511,5886,2540
14512,27327,1306
14513,54929,2136
14514,31413,1926
14515,37858,3198
14516,1170,2978
14517,7161,3572
14518,43085,2501
14519,47501,2465
14520,48131,398
14521,25440,734
14522,30449,1146
14523,45606,1324
14524,28473,3075
14525,15530,1170
14526,3408,1851
14527,36010,3455
14528,34969,3215
14529,32363,865
14530,18639,3706
14531,58733,484
14532,38566,2732
14533,24541,1242
14534,18085,3055
14535,20630,1334
14536,18462,921
14537,24932,3549
14538,12523,2316
14539,33882,643
14540,7440,1851
14541,52481,759
14542,26653,1793
14543,15828,2277
14544,12836,493
14545,19821,1056
14546,736,1780
14547,2460,3671
14548,16574,2509
14549,13385,3366
14550,57902,1316
14551,21549,951
14552,19549,3895
14553,30549,1041
14554,41288,2891
14555,35199,1070
14556,45064,3918
14557,6957,1707
14558,22062,1155
14559,21600,358
14560,6948,2193
14561,29665,2944
14562,4315,185
14563,24051,1334
14564,20516,897
14565,50691,1417
14566,36196,3431
14567,32583,2282
14568,44393,149
14569,10401,1104
14570,39369,130
14571,46858,2710
14572,11744,743
14573,7073,2606
14574,39708,3971
14575,46869,995
14576,10393,1224
14577,16275,1236
14578,44336,1218
14579,1626,3152
14580,47620,3901
14581,29194,746
14582,20727,1395
14583,51742,1057
14584,14484,927
14585,55224,2907
14586,15668,310
14587,45285,1831
14588,32317,3221
14589,34452,3997
14590,55563,621
14591,54628,1962
14592,45340,3031
14593,25653,942
14594,1428,3440
14595,28647,3674
14596,10985,503
14597,31157,2296
14598,23410,1750
14599,30248,1678
14600,38752,1923
14601,49532,1866
14602,7783,1016
14603,56668,1805
14604,17598,3268
14605,56518,684
14606,18324,2150
14607,48001,460
14608,51657,1643
14609,10322,2286
14610,50788,1902
14611,28853,252
14612,36353,1153
14613,22627,907
14614,15021,2169
14615,2557,142
14616,41815,1387
14617,2588,2974
14618,6591,3628
14619,33538,3255
14620,30966,1985
14621,9216,923
14622,58454,2726
14623,11533,3742
14624,54442,1140
14625,43749,2855
14626,13329,444
14627,52422,2688
14628,7332,3262
14629,56729,3127
14630,34730,3069
14631,36099,321
14632,58133,945
14633,55668,1858
14634,49372,3651
14635,29301,2606
14636,53483,2968
14637,14087,1021
14638,58828,3123
14639,44459,1952
14640,22493,2562
14641,6213,1444
14642,37305,2958
14643,46379,3819
14644,14734,3670
14645,32306,2607
14646,31546,663
14647,3400,1181
14648,1493,2600
14649,13606,579
14650,52583,291
14651,31806,897
14652,43986,2307
14653,13107,962
14654,41,1844
14655,43142,455
14656,58442,1724
14657,35332,122
14658,15335,434
14659,1726,507
14660,29666,3688
14661,52227,2796
14662,43554,1085
14663,57124,3270
14664,15742,3651
14665,20739,746
14666,4280,3205
14667,12319,527
14668,46135,3522
14669,49250,2526
14670,19598,716
14671,55553,3313
14672,42662,797
14673,38924,3677
14674,41635,3182
14675,33213,152
14676,2022,3640
14677,28526,2413
14678,36881,370
14679,38556,1979
14680,13091,2998
14681,53373,3605
14682,22849,309
14683,37014,1796
14684,4629,3620
14685,9824,3467
14686,22079,1684
14687,31871,3313
14688,20649,3187
14689,56123,1932
14690,8114,1122
14691,4897,1843
14692,11765,368
14693,44757,3749
14694,42913,3075
14695,6794,487
14696,25868,1537
14697,41699,2242
14698,44676,1799
14699,5332,1613
14700,57377,711
14701,5946,3496
14702,25458,3582
14703,55291,2262
14704,32364,33
14705,31362,180
14706,12600,2856
14707,37958,3293
14708,36603,1921
14709,8259,3740
14710,56964,2946
14711,18176,3764
14712,25151,35
14713,54530,2762
14714,30841,1986
14715,11527,3939
14716,9508,37
14717,52630,2218
14718,22442,2232
14719,12783,3620
14720,34975,728
14721,55061,1832
14722,1825,2510
14723,49984,1953
14724,47350,3713
14725,46603,3120
14726,41142,779
14727,20642,3337
14728,5123,3618
14729,12433,2469
14730,43559,1609
14731,28896,515
14732,12060,2846
14733,57926,1853
14734,35728,1917
14735,1699,1507
14736,31990,2859
14737,35187,1862
14738,57199,799
14739,4537,3333
14740,59380,1859
14741,4118,1324
14742,11500,2214
14743,40319,117
14744,27127,1305
14745,30134,3500
14746,47837,562
14747,53120,2295
14748,40089,2415
14749,19413,492
14750,47772,2921
14751,15879,3793
14752,41974,3494
14753,43784,332
14754,43206,2618
14755,43354,1515
14756,47709,3072
14757,20896,2459
14758,3645,2984
14759,31519,3544
14760,43711,1477
14761,48606,913
14762,5968,265
14763,47440,1340
14764,10550,3891
14765,32304,3520
14766,41995,2487
14767,40625,989
14768,23975,427
14769,1087,498
14770,27486,2888
14771,34737,3018
14772,18679,553
14773,5020,2608
14774,15710,1765
14775,37235,1914
14776,2815,3365
14777,52885,715
14778,55002,661
14779,34550,2732
14780,44085,794
14781,18878,2147
14782,46450,2317
14783,38004,78
14784,30282,336
14785,6797,3902
14786,31338,1131
14787,25826,3253
14788,9480,377
14789,56109,3794
14790,55239,1652
14791,1635,1090
14792,29679,475
14793,12830,2241
14794,20697,451
14795,26074,3194
14796,5899,1192
14797,719,2035
14798,5559,1089
14799,1634,413
14800,37711,1008
14801,8901,930
14802,58553,2116
14803,39892,3166
14804,45160,3440
14805,4916,1363
14806,49872,1132
14807,34781,2452
14808,38642,3727
14809,29277,1368
14810,31303,2410
14811,13776,18
14812,53990,1421
14813,57564,2361
14814,23235,2793
14815,11516,3272
14816,22900,298
14817,35427,3136
14818,54245,2737
14819,17342,19
14820,41310,3537
14821,54713,3240
14822,17911,171
14823,45642,803
14824,20988,3770
14825,8772,1140
14826,12301,2498
14827,41675,1255
14828,42929,4
14829,55023,455
14830,34842,1654
14831,53478,3012
14832,18169,2391
14833,156,2296
14834,14426,1551
14835,14245,754
14836,8586,3836
14837,47508,2151
14838,19640,1606
14839,22039,461
14840,15263,590
14841,8140,3051
14842,35914,3472
14843,14866,1419
14844,58064,1543
14845,5434,1213
14846,4723,3340
14847,30795,236
14848,27922,1746
14849,23467,414
14850,9113,2844
14851,1031,275
14852,2824,620
14853,23239,1944
14854,55027,1095
14855,3240,959
14856,3840,3340
14857,59863,1638
14858,28269,150
14859,23214,1503
14860,17989,1656
14861,54716,1414
14862,10111,666
14863,50010,3850
14864,30227,3606
14865,59623,272
14866,34275,2118
14867,18193,2458
14868,11234,1173
14869,7105,2288
14870,1460,1542
14871,7804,3775
14872,7170,2584
14873,37932,3428
14874,49550,3246
14875,45446,1360
14876,57972,172
14877,44003,545
14878,4215,3025
14879,48656,3625
14880,9979,1843
14881,54029,3782
14882,22531,3217
14883,9971,3574
14884,52173,1194
14885,15655,2875
14886,1510,3992
14887,58395,1281
14888,40275,1525
14889,4547,3372
14890,6471,3204
14891,47275,3252
14892,13201,3484
14893,26819,1847
14894,49081,2371
14895,51161,2552
14896,13824,3578
14897,27290,783
14898,35960,1665
14899,52735,1393
14900,32886,3777
14901,5729,1724
14902,14328,3645
14903,16421,3771
14904,7003,956
14905,5210,2638
14906,18329,2931
14907,7428,1830
14908,21014,1415
14909,48271,2327
14910,28181,3972
14911,6538,3783
14912,35680,1881
14913,48268,474
14914,32473,2882
14915,7680,2732
14916,14359,2729
14917,16933,1883
14918,54714,3834
14919,37385,1053
14920,7146,3095
14921,21028,3073
14922,51701,213
14923,4247,2802
14924,11508,3695
14925,42271,691
14926,29767,2
14927,19498,3509
14928,41334,801
14929,41103,3650
14930,28342,3386
14931,38521,3581
14932,21892,2558
14933,38796,1571
14934,8148,3796
14935,43787,3398
14936,56702,3008
14937,13926,3290
14938,35497,2126
14939,43072,1962
14940,34877,3041
14941,8135,1286
14942,52572,94
14943,923,3301
14944,28283,2279
14945,49334,3138
14946,47194,908
14947,18050,1149
14948,55309,877
14949,42922,2224
14950,20593,3675
14951,14716,3154
14952,42683,266
14953,7769,1853
14954,34837,2403
14955,23528,2983
14956,22945,34
14957,1091,3045
14958,17874,2503
14959,12169,289
14960,53599,1434
14961,5005,3892
14962,27727,2175
14963,3772,151
14964,29516,1544
14965,48413,3537
14966,47365,525
14967,12351,1920
14968,47346,3618
14969,49422,3134
14970,8662,1026
14971,46231,1197
14972,2176,670
14973,18376,2459
14974,19699,119
14975,50041,3883
14976,7927,765
14977,18916,190
14978,31609,1935
14979,22686,1275
14980,12534,2625
14981,10693,427
14982,15607,3378
14983,57477,929
14984,22616,806
14985,25818,823
14986,47362,3129
14987,1130,3699
14988,53949,341
14989,48494,1430
14990,36541,1738
14991,50638,204
14992,55542,126
14993,40091,1571
14994,6731,2287
14995,39838,3877
14996,3653,640
14997,55103,2595
14998,15561,3880
14999,2195,3318
15000,33962,2437
15001,36184,2066
15002,24275,1131
15003,32661,308
15004,16437,2603
15005,25008,2224
15006,29034,3304
15007,7982,3034
15008,11873,633
15009,30097,1634
15010,57180,2856
15011,43922,2925
15012,38379,1352
15013,32898,1046
15014,45047,1643
15015,17527,2630
15016,32458,1710
15017,8873,1416
15018,32925,1580
15019,52814,1769
15020,26475,1324
15021,43099,3338
15022,4181,1534
15023,36994,730
15024,13345,2474
15025,44714,2470
15026,18705,3465
15027,59856,2844
15028,31860,3968
15029,45225,246
15030,396,745
15031,16574,3354
15032,11355,2049
15033,26955,3544
15034,40773,3497
15035,11666,749
15036,54698,865
15037,36026,3908
15038,58546,2094
15039,12136,2971
15040,6232,1642
15041,47661,1251
15042,35278,752
15043,10121,1539
15044,16994,3932
15045,38299,3492
15046,36388,2557
15047,52682,559
15048,56373,2365
15049,22912,3676
15050,18954,1559
15051,55236,2172
15052,12417,463
15053,8000,3959
15054,9313,662
15055,38877,114
15056,8990,1220
15057,56834,2722
15058,29003,1172
15059,11911,3261
15060,13018,3915
15061,30892,1740
15062,41947,3033
15063,52416,2951
15064,25113,3314
15065,13235,3242
15066,33893,683
15067,8454,3929
15068,54922,3662
15069,7058,2353
15070,25888,3604
15071,31016,1664
15072,58392,1140
15073,50180,1502
15074,6407,551
15075,38410,1683
15076,31397,2913
15077,57973,2601
15078,41808,2822
15079,14218,1304
15080,8521,918
15081,42004,944
15082,40626,2403
15083,46219,1937
15084,26791,433
15085,34595,2273
15086,59658,2655
15087,15588,3820
15088,41935,3630
15089,56767,3442
15090,14982,1016
15091,6780,2872
15092,37496,4
15093,49190,2342
15094,16488,3367
15095,24656,272
15096,39194,3592
15097,28400,1929
15098,43093,2210
15099,31083,3688
15100,41436,2458
15101,6418,1589
15102,31818,2947
15103,27178,1387
15104,39240,798
15105,15334,3133
15106,40002,420
15107,11691,2737
15108,12811,1808
15109,47329,66
15110,38685,1211
15111,31790,590
15112,18751,2592
15113,59970,2272
15114,43164,951
15115,11268,1902
15116,1787,2608
15117,35802,451
15118,38820,854
15119,26020,1667
15120,47172,2501
15121,3254,3469
15122,58687,2596
15123,31595,694
15124,45614,1649
15125,38135,962
15126,43526,3466
15127,20196,90
15128,53288,1279
15129,5139,2771
15130,19215,1087
15131,56627,344
15132,35787,3600
15133,45141,255
15134,9641,1452
15135,5390,207
15136,4389,3788
15137,5759,632
15138,35778,2561
15139,9928,3996
15140,54238,1456
15141,51822,3969
15142,56016,2845
15143,20040,1544
15144,32659,3799
15145,24387,879
15146,28701,1238
15147,20635,3345
15148,18868,2693
15149,24452,2989
15150,11292,942
15151,15462,3664
15152,6337,1981
15153,1217,415
15154,46523,2960
15155,19036,911
15156,54669,152
15157,52321,1216
15158,28683,2970
15159,1328,2031
15160,46061,3506
15161,34271,3499
15162,39056,947
15163,7396,1103
15164,15763,3914
15165,20774,1608
15166,28622,2202
15167,14392,3501
15168,47794,3333
15169,32086,2964
15170,53363,411
15171,44814,3408
15172,22644,3340
15173,22397,1577
15174,45552,2685
15175,34619,1761
15176,36876,2947
15177,38723,2932
15178,34174,3437
15179,1949,3189
15180,22895,1957
15181,31870,1627
15182,30680,3403
15183,59199,254
15184,58645,3510
15185,46319,3079
15186,37781,1861
15187,20376,2482
15188,26772,420
15189,52202,1700
15190,28375,3521
15191,53658,1701
15192,9264,3945
15193,19365,2412
15194,44243,1145
15195,6007,3570
15196,9981,3848
15197,39874,1306
15198,59696,348
15199,46320,398
15200,39928,3754
15201,35232,398
15202,42674,2066
15203,30454,1818
15204,56335,2010
15205,38954,967
15206,42829,1569
15207,54795,1294
15208,48807,2389
15209,29608,2781
15210,45508,666
15211,19758,3818
15212,431,700
15213,15499,3924
15214,32419,2949
15215,8510,3449
15216,9497,3012
15217,53027,1268
15218,11814,230
15219,51004,781
15220,14010,490
15221,47384,3063
15222,2085,3049
15223,35501,3647
15224,44564,878
15225,20328,1400
15226,34979,457
15227,38501,2413
15228,30040,113
15229,28798,1130
15230,26792,1167
15231,43377,3083
15232,6786,3031
15233,20831,2968
15234,47388,2611
15235,54810,3891
15236,45934,1861
15237,56603,2460
15238,26272,1191
15239,55118,2927
15240,4117,252
15241,52814,2042
15242,41210,974
15243,50426,3031
15244,4570,883
15245,42569,775
15246,30720,3454
15247,26762,2233
15248,36327,1463
15249,15522,660
15250,26527,3846
15251,52807,3596
15252,10215,1213
15253,23099,3515
15254,48813,2062
15255,9071,247
15256,6119,1465
15257,13639,1657
15258,11566,2224
15259,48377,2204
15260,37308,2267
15261,521,2720
15262,16996,3444
15263,21233,1457
15264,40938,990
15265,14018,1541
15266,25677,3660
15267,37611,3721
15268,47057,583
15269,1757,2555
15270,26801,284
15271,29613,1136
15272,46187,3535
15273,35497,677
15274,34424,330
15275,19756,2568
15276,9057,468
15277,33279,2829
15278,38436,480
15279,32753,2928
15280,57197,1907
15281,55680,1035
15282,4486,402
15283,49457,798
15284,57912,3019
15285,28312,2605
15286,41934,292
15287,22535,3517
15288,4134,3806
15289,43814,475
15290,17195,1567
15291,50531,168
15292,26621,1887
15293,14494,2988
15294,27404,264
15295,51010,3018
15296,20141,2709
15297,22881,1881
15298,816,1922
15299,5514,545
15300,44530,2280
15301,50994,3831
15302,21349,1478
15303,28012,3738
15304,41223,3004
15305,29863,1946
15306,59771,2069
15307,54733,236
15308,33612,3975
15309,56597,1288
15310,40999,1257
15311,46354,3151
15312,40377,356
15313,58613,2566
15314,11602,37
15315,6722,283
15316,52304,3136
15317,44691,3673
15318,46238,235
15319,42364,827
15320,42991,2281
15321,7563,997
15322,46030,3893
15323,45208,965
15324,56732,2202
15325,40754,2148
15326,22496,1270
15327,8642,1915
15328,34983,996
15329,22724,612
15330,3087,3753
15331,23937,237
15332,56380,2464
15333,12757,3712
15334,45445,1995
15335,31586,61
15336,19224,778
15337,3884,3559
15338,37967,2132
15339,58771,3576
15340,31770,375
15341,25865,3220
15342,55792,2506
15343,11597,3208
15344,19080,3017
15345,15912,3940
15346,34016,1961
15347,50414,3481
15348,40275,2478
15349,31912,3056
15350,57839,1497
15351,50355,3303
15352,8144,3475
15353,27490,512
15354,9558,3411
15355,34303,3316
15356,32560,3101
15357,22385,3642
15358,15659,637
15359,22149,3246
15360,23212,2019
15361,21065,1579
15362,17365,1188
15363,13246,3617
15364,1042,1129
15365,11719,3319
15366,44964,835
15367,47418,3884
15368,7282,274
15369,39581,2988
15370,15070,3796
15371,1753,749
15372,11467,3230
15373,39049,3843
15374,3396,2890
15375,31866,3327
15376,46736,1444
15377,9760,1507
15378,7366,582
15379,1102,2268
15380,34369,2137
15381,9662,731
15382,27415,3691
15383,20297,601
15384,43424,1688
15385,24441,2178
15386,44170,1192
15387,49774,943
15388,43913,1569
15389,7971,3786
15390,43463,574
15391,37035,3956
15392,55184,1065
15393,53197,3438
15394,1686,3865
15395,4607,1734
15396,41670,3583
15397,50918,951
15398,34592,1690
15399,23428,564
15400,54629,495
15401,38739,3601
15402,55837,1420
15403,14677,1991
15404,1615,1156
15405,6543,292
15406,32365,2250
15407,2148,3410
15408,51072,1868
15409,53217,2614
15410,30092,2184
15411,23704,14
15412,5193,1106
15413,16189,2255
15414,51655,644
15415,35226,2080
15416,18033,122
15417,8565,2218
15418,14506,2981
15419,11231,2444
15420,57005,1604
15421,12486,2274
15422,35714,3296
15423,2874,2413
15424,18059,2051
15425,8372,2703
15426,20982,3731
15427,10044,1488
15428,10911,2243
15429,59582,151
15430,58806,358
15431,27621,2944
15432,55174,2194
15433,29932,2993
15434,23827,3070
15435,46685,1865
15436,15729,1935
15437,29822,2661
15438,14976,727
15439,41021,3901
15440,12967,3356
15441,22719,3084
15442,1107,3626
15443,58846,755
15444,21710,893
15445,57550,3591
15446,924,679
15447,29120,3040
15448,54862,3602
15449,34141,3872
15450,47993,2361
15451,5326,3065
15452,52867,448
15453,11080,2517
15454,26721,1057
15455,40197,1182
15456,55199,2004
15457,58090,3131
15458,58320,1937
15459,32735,2599
15460,13907,3262
15461,55974,841
15462,8527,65
15463,9267,3910
15464,1926,649
15465,58123,3766
15466,15034,1989
15467,39534,3024
15468,19187,3436
15469,7856,3624
15470,44542,3422
15471,28272,883
15472,2922,411
15473,16456,3836
15474,55957,2055
15475,24792,2675
15476,48262,107
15477,50294,2623
15478,39434,3649
15479,12102,2789
15480,41499,820
15481,29564,931
15482,35099,1632
15483,57678,940
15484,11282,117
15485,48400,753
15486,21736,370
15487,8302,735
15488,22680,3340
15489,33522,3512
15490,42346,703
15491,15447,2844
15492,13256,1164
15493,4447,857
15494,14037,2628
15495,29776,507
15496,34272,1557
15497,54488,2068
15498,626,3159
15499,47276,854
15500,58897,2508
15501,31984,1378
15502,15480,2862
15503,15518,1222
15504,43741,3436
15505,47426,3702
15506,1365,3614
15507,56675,2898
15508,10523,2621
15509,4000,2577
15510,54958,1628
15511,54695,259
15512,31294,1522
15513,15679,3799
15514,1775,2541
15515,33136,1386
15516,42533,3490
15517,17580,867
15518,3620,3190
15519,34204,1213
15520,1372,3275
15521,46944,2499
15522,43730,2632
15523,35041,2835
15524,8426,2052
15525,415,307
15526,27441,2648
15527,51521,3228
15528,14360,3660
15529,37774,2331
15530,50926,1991
15531,16592,899
15532,49115,3761
15533,52151,1105
15534,2994,259
15535,59539,2626
15536,29883,2014
15537,37517,580
15538,16135,3825
15539,35493,1003
15540,13598,2759
15541,50531,1470
15542,5715,1924
15543,34038,2259
15544,42015,12
15545,52429,1107
15546,11303,970
15547,32907,3488
15548,45492,104
15549,26204,1744
15550,13989,3020
15551,13904,3737
15552,30620,241
15553,25915,1575
15554,6026,1914
15555,11887,889
15556,9084,3630
15557,55759,1631
15558,25328,2987
15559,57210,984
15560,28721,3930
15561,45375,6
15562,18748,2404
15563,43821,377
15564,5778,1319
15565,37992,631
15566,48916,2741
15567,59456,3285
15568,52306,1461
15569,44396,1704
15570,46129,394
15571,51504,3647
15572,11796,519
15573,14976,3293
15574,4358,2031
15575,27534,2438
15576,44929,1539
15577,51998,705
15578,30537,3568
15579,40376,2562
15580,47831,1829
15581,43236,3524
15582,21498,1685
15583,10860,1782
15584,36700,14
15585,19455,2816
15586,59009,664
15587,46869,1390
15588,39207,40
15589,45685,3765
15590,27895,1935
15591,54976,2092
15592,57252,3657
15593,7853,2910
15594,41106,3209
15595,54042,3203
15596,24076,1073
15597,51963,579
15598,16982,3368
15599,47830,415
15600,54177,198
15601,27123,1866
15602,866,227
15603,47391,635
15604,16746,3342
15605,50844,1802
15606,16389,1201
15607,24479,3103
15608,46401,3460
15609,10830,555
15610,43253,3338
15611,39538,3907
15612,49688,2364
15613,13980,1663
15614,52111,3367
15615,20004,953
15616,46190,766
15617,59304,3019
15618,41333,391
15619,38583,2846
15620,12061,678
15621,31286,302
15622,49146,2740
15623,21493,901
15624,34587,3077
15625,4206,730
15626,14669,1410
15627,7784,3318
15628,16196,1283
15629,19745,1686
15630,9520,2816
15631,8706,2922
15632,20993,2989
15633,29342,1775
15634,24451,3112
15635,23495,2441
15636,52779,147
15637,766,1499
15638,21323,2296
15639,12070,1092
15640,20281,667
15641,1736,28
15642,32415,774
15643,54184,485
15644,33136,2678
15645,56488,1238
15646,48865,830
15647,39474,355
15648,52319,3995
15649,32583,510
15650,32695,3262
15651,31207,1488
15652,11929,3376
15653,16004,1221
15654,4163,1264
15655,53173,2214
15656,10248,2457
15657,49645,645
15658,30149,213
15659,25702,1233
15660,34315,340
15661,19207,3050
15662,46932,3196
15663,41063,3690
15664,52387,3366
15665,1898,1688
15666,9416,1355
15667,47260,3650
15668,38393,2933
15669,51625,775
15670,11590,1451
15671,5669,1957
15672,44164,255
15673,52969,2308
15674,59662,1025
15675,14591,2232
15676,53303,59
15677,49566,3514
15678,37550,2835
15679,16561,445
15680,13562,1680
15681,586,116
15682,34432,624
15683,26953,1694
15684,12524,2955
15685,23241,3390
15686,29493,2591
15687,32897,609
15688,25166,2197
15689,20269,3880
15690,30638,3872
15691,23456,3386
15692,29384,1543
15693,45328,2241
15694,26464,1766
15695,57809,2411
15696,40100,3548
15697,41094,429
15698,43414,251
15699,26022,2226
15700,7961,3362
15701,56883,2739
15702,10181,2923
15703,12155,1964
15704,54599,795
15705,9662,3986
15706,10964,2869
15707,6589,1695
15708,29726,3658
15709,54935,328
15710,5054,3992
15711,32452,2448
15712,13202,3605
15713,18750,293
15714,14564,2692
15715,15709,2164
15716,36070,3023
15717,8528,1256
15718,49420,78
15719,4827,1405
15720,29511,3736
15721,15252,2778
15722,7167,1026
15723,29660,1589
15724,25825,724
15725,9208,755
15726,6143,3683
15727,47408,3405
15728,26686,1651
15729,14839,2517
15730,43229,163
15731,48046,27
15732,41006,398
15733,59058,2034
15734,40037,3125
15735,10866,1057
15736,17559,102
15737,42336,2479
15738,57800,458
15739,9118,2516
15740,21441,1951
15741,46283,2680
15742,34508,2417
15743,58762,1382
15744,47292,568
15745,21457,3434
15746,124,2127
15747,21894,226
15748,46563,1606
15749,56004,2390
15750,21535,2590
15751,36982,2437
15752,16387,3689
15753,45530,2472
15754,49268,1161
15755,14986,1320
15756,404,262
15757,30174,931
15758,58053,3891
15759,7809,473
15760,52154,336
